OBJECTID,FULL_ZONING,NOTE,HTML,VIEWER_HTML,GLOBALID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SHAPESTArea,SHAPESTLength
21389,RM5-236, ,<A HREF=https://www.burlington.ca/en/zoning/exception_236.asp TARGET=new>RM5-236</A>,https://www.burlington.ca/en/zoning/exception_236.asp ,{28057E21-86A7-4792-B16D-B2A6D019BEEB},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,3705.75000000003,287.44775280019
21390,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{C2A14FC1-CAE7-4281-8C01-08C07828B3B7},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,50846.6402800004,1022.0994894412
21391,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{572C6478-2C6C-4F0C-B6B5-2308B1B3C8F5},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,55484.4063400004,1058.21522855106
21392,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{5BB6C718-82F6-4313-B689-08B184CCC6C8},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,12846.6088800001,447.419253490753
21393,MXC, ,<A HREF=https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp TARGET=new>MXC</A>,https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp ,{77E544F0-E04C-4D61-8E63-4B977533A1BB},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,14260.5017100001,500.551328408426
21394,UE-227, ,<A HREF=https://www.burlington.ca/en/zoning/exception_227.asp TARGET=new>UE-227</A>,https://www.burlington.ca/en/zoning/exception_227.asp ,{7E80CD15-DAC6-459B-8FA5-ADFAAD06354C},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,19640.9388600002,570.65381054704
21395,MXG-519, ,<A HREF=https://www.burlington.ca/en/zoning/exception_519.asp TARGET=new>MXG-519</A>,https://www.burlington.ca/en/zoning/exception_519.asp ,{18FD72BC-A571-4847-AEFE-B4164D5DF4F8},COB,2022/06/29 13:08:42+00,MAW,2023/11/21 16:56:59+00,9223.16578843627,401.402231028671
21396,RM5-303, ,<A HREF=https://www.burlington.ca/en/zoning/exception_303.asp TARGET=new>RM5-303</A>,https://www.burlington.ca/en/zoning/exception_303.asp ,{28174216-4261-466C-B20B-47700A8075A9},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,4352.03213000003,290.491052541364
21397,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{3EA5A70F-9D47-42CC-8F21-AC7BF46EC8A4},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,22207.2984500002,884.946559291418
21398,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{AFD864C7-CFDE-4926-88D7-7AE394D120A3},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,21839.2805900002,668.729191448899
21399,RH1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp TARGET=new>RH</A>,https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp ,{205B8489-E7BC-40D8-AF75-E46853102E61},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,9317.04134192132,416.410516831884
21400,R2.1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R2.1</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{C0C5A9AA-58D5-42CB-9719-AFCF9069D1D1},COB,2022/06/29 13:08:42+00,MAW,2023/11/21 16:56:52+00,2522668.88927085,19231.2306269497
21401,R3.2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.2</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{59ED6BCB-ACD0-4EE0-8C50-70133FEC03D5},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,855694.914464582,7106.48612230789
21402,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{F7B8D352-9077-4F77-BA28-9FA73D9AAD93},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,60551.1428094558,2632.52059855158
21403,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{C668D53E-1104-46B3-90F5-52D5E3229B9D},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,29887.5770100002,918.028888798889
21404,GE2-135, ,<A HREF=https://www.burlington.ca/en/zoning/exception_135.asp TARGET=new>GE2-135</A>,https://www.burlington.ca/en/zoning/exception_135.asp ,{9E705938-B873-4434-A0BD-84308341FAF4},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,20334.7019057618,706.890054492933
21405,PC, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_3_pc_zone.asp TARGET=new>PC</A>,https://www.burlington.ca/en/zoning/part_10_3_pc_zone.asp ,{A3513F9B-FFA8-49C4-B18F-B5BB27CDD4FA},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,176291.948879286,2408.3441809171
21406,RO2-252, ,<A HREF=https://www.burlington.ca/en/zoning/exception_252.asp TARGET=new>R02-252</A>,https://www.burlington.ca/en/zoning/exception_252.asp ,{F0A8C3A5-82AF-476E-9469-813FD76E757C},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,4472.35867000004,314.354556885259
21407,R3.1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.1</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{4B299138-8A47-495D-9E60-C90ACF85E518},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,4776.32883000004,329.371358801938
21408,H-RM3, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_10_rm3_zone_regulations.asp TARGET=new>RM3</A>,https://www.burlington.ca/en/zoning/part_2_10_rm3_zone_regulations.asp ,{BCE7C327-337B-4713-993F-D43D5BF13137},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,11983.6096600001,449.016635782842
21409,O3, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_6_o3_zone.asp TARGET=new>O3</A>,https://www.burlington.ca/en/zoning/part_10_6_o3_zone.asp ,{594784C7-809A-40EB-A2AF-111E02B04344},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,1097053.23007626,5302.00602340735
21410,H-MXG, ,<A HREF=https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp TARGET=new>H-MXG</A>,https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp ,{96519541-C603-4D33-B342-12C82286407E},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,3600.87050514138,307.371062199501
21411,RM1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp TARGET=new>RM1</A>,https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp ,{74D784F8-46C5-4CEC-B351-3C8CDC710C1A},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,36561.3771900003,1032.10189035318
21412,DRH-509, ,<A HREF=https://www.burlington.ca/en/zoning/exception_509.asp TARGET=new>DRH-509</A>,https://www.burlington.ca/en/zoning/exception_509.asp ,{364C8232-392A-418F-BEE6-69D395237FF3},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,3608.61697779418,291.492345941741
21413,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{948FC9D3-0EBE-491F-955C-56BC72476DC3},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,21937.8263448201,835.928020959107
21414,RM2-120, ,<A HREF=https://www.burlington.ca/en/zoning/exception_120.asp TARGET=new>RM2-120</A>,https://www.burlington.ca/en/zoning/exception_120.asp ,{FD45DF4C-ED3E-4DFA-A191-F5C117062D20},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,10689.2485500001,485.173412430841
21415,RM2-93, ,<A HREF=https://www.burlington.ca/en/zoning/exception_093.asp TARGET=new>RM2-93</A>,https://www.burlington.ca/en/zoning/exception_093.asp ,{49865DFE-473B-4AD9-91A4-EE6590A99B78},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,19863.4051100002,559.668148243922
21416,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{A21F7C02-CE16-40DC-B6DF-AA1D65B1AB57},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,45527.2358000004,1723.21352655952
21417,R2.3, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R2.3</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{2A084A4A-D2C9-4FDC-A88A-987FE26D21F9},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,1121.40636000001,166.760449013987
21418,MRNA, ,<A HREF=https://www.burlington.ca/en/zoning/mrna.asp TARGET=new>MRNA</A>,https://www.burlington.ca/en/zoning/mrna.asp ,{98EA4BE3-F995-4A6A-B8A2-0B6C59AC4E34},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,244475.877470002,2206.3375199452
21419,D, ,<A HREF=https://www.burlington.ca/en/zoning/part_12_1_d_zone.asp TARGET=new>D</A>,https://www.burlington.ca/en/zoning/part_12_1_d_zone.asp ,{602874C6-3C1C-401C-B957-161F7585516F},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,8356.14883374966,476.565583149495
21420,GE2-372,,<A HREF=https://www.burlington.ca/en/zoning/exception_372.asp TARGET=new>GE2-372</A>,https://www.burlington.ca/en/zoning/exception_372.asp ,{615A4566-3CEB-47A5-A7D5-8434ACC9E0B0},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,77997.3421590806,1222.88915995592
21421,O2-196, ,<A HREF=https://www.burlington.ca/en/zoning/exception_196.asp TARGET=new>O2-196</A>,https://www.burlington.ca/en/zoning/exception_196.asp ,{3FB4EE72-1112-4B98-9B34-7F91E2E700CF},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,61346.3891300005,1649.91657229583
21422,RO2-257, ,<A HREF=https://www.burlington.ca/en/zoning/exception_257.asp TARGET=new>RO2-257</A>,https://www.burlington.ca/en/zoning/exception_257.asp ,{BF0E26CC-56C9-46D9-B928-C785F256842D},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,13841.8587913441,521.516056707942
21423,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{6B2F0872-1FCC-4E9C-AB37-59DD6775A3C1},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,28425.6585600002,681.799080825949
21424,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{1A00C8CA-4E57-4313-A90B-6EF20624CA1C},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,35080.1071000003,763.216590826402
21425,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{DC769C4F-195B-473E-9A84-24EBB01174A4},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,1535.28108000001,169.852592783079
21426,RNA2-277, ,<A HREF=https://www.burlington.ca/en/zoning/exception_277.asp TARGET=new>RNA2-277</A>,https://www.burlington.ca/en/zoning/exception_277.asp ,{97A8B711-035F-4D11-B28D-F2EB8DFA748F},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,7952.24333674966,464.12551600111
21427,R2.2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R2.2</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{5505D462-DDB9-4F03-96CF-A58C1266B461},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,62754.2483000005,1282.4267148804
21428,H-GE2-354,"SEE PART 11, APPENDIX A4",<A HREF=https://www.burlington.ca/en/zoning/exception_354.asp TARGET=new>H-GE2-354</A>,https://www.burlington.ca/en/zoning/exception_354.asp ,{5B75A5A3-8ACD-4BE4-AD1B-2F791EE34897},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,56417.413717648,1288.60796330589
21429,MXG, ,<A HREF=https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp TARGET=new>MXG</A>,https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp ,{D1799260-91AD-4206-852F-E61BED638C90},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,15959.1226400001,544.643150247338
21430,R3.4, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.4</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{9F9477D1-EC4D-4897-96D5-D3474F060A9A},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,16450.8258400001,746.857509131191
21431,R3.3, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.3</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{2203227D-5CD4-4BB8-BCE3-0DB865439549},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,6721.56122000005,399.357226293161
21432,CR-336, ,<A HREF=https://www.burlington.ca/en/zoning/exception_336.asp TARGET=new>CR-336</A>,https://www.burlington.ca/en/zoning/exception_336.asp ,{DFA74341-A8D4-410B-9D80-51C7E6EFBD0D},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,269405.443430002,2258.09940803135
21433,R3.3, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.3</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{A3321958-15A3-4CB3-A614-85F528240F15},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,7988.98499000006,448.493569822613
21434,MXC-457, ,<A HREF=https://www.burlington.ca/en/zoning/exception_457.asp TARGET=new>MXC-457</A>,https://www.burlington.ca/en/zoning/exception_457.asp,{9B31BC18-7282-49F1-BFF6-EC05657007F4},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,9824.31201000008,546.731215186187
21435,RM4, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_11_rm4_zone_regulations.asp TARGET=new>RM4</A>,https://www.burlington.ca/en/zoning/part_2_11_rm4_zone_regulations.asp ,{6680A825-245E-4C13-9AB4-FBC9572BE8C9},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,2791.46865000002,263.149555249445
21436,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{CE529285-2FCD-45DF-9219-B1BFCE316992},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,12564.4687500001,498.529474918106
21437,RM4-125, ,<A HREF=https://www.burlington.ca/en/zoning/exception_125.asp TARGET=new>RM4-125</A>,https://www.burlington.ca/en/zoning/exception_125.asp ,{AB560C5B-9C5C-4FBE-B045-4902BB85A713},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,10438.6241300001,664.312737464564
21438,RO3, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_19_ro3_zone_regulations.asp TARGET=new>RO3</A>,https://www.burlington.ca/en/zoning/part_2_19_ro3_zone_regulations.asp ,{EC803ACF-92DE-4E6F-B64D-5F148C56F70F},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,2060.61931247682,216.812741905187
21440,R1.2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R1.2</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{C5FBB76A-0487-4BFD-BFF5-2E9F0CBE103B},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,537294.402940004,4031.7304437095
21441,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{CE7EA79D-3A5A-444A-AE03-2E4CC7D45582},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,27576.1442500002,888.295013525136
21442,R2.4, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R2.4</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{D80C7026-E580-4810-8BFA-2ED834761A2E},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,3604.48454000003,243.934804985907
21443,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{77386978-00F4-4E29-9CC9-7FD3BA33267B},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,59059.5791200005,1236.92294414399
21444,O3, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_6_o3_zone.asp TARGET=new>03</A>,https://www.burlington.ca/en/zoning/part_10_6_o3_zone.asp ,{56376323-E07F-4C29-83F4-B562C1D9F59B},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,11852.0783700001,545.539316184212
21445,RM4, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_11_rm4_zone_regulations.asp TARGET=new>RM4</A>,https://www.burlington.ca/en/zoning/part_2_11_rm4_zone_regulations.asp ,{304AFD23-C64D-41B3-A838-64EE165F49D9},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,3019.15651000002,235.829255419554
21446,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{56B85FC7-D730-4021-B2C8-4B5E9CD2662E},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,35057.5474400003,906.04256338932
21447,DRH-20, ,<A HREF=https://www.burlington.ca/en/zoning/exception_020.asp TARGET=new>DRH-20</A>,https://www.burlington.ca/en/zoning/exception_020.asp ,{0B86B189-87B2-4084-B5F0-3512AD360337},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,10332.8585700001,448.312202753438
21448,R3.4, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.4</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{C6289BC2-8A36-40BB-81F4-C86F5556C689},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,47848.7501500004,1114.51089082596
21449,CN2, ,<A HREF=https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp TARGET=new>CN2</A>,https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp ,{E312DEF6-4433-4D87-AD25-91C10CEAA9DB},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,9937.91285298908,424.539955137087
21450,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{1987F3BA-37CF-4F51-8EB3-9DE487BCC7C5},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,9395.35966000007,373.475182682589
21451,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{4E7655B0-CB54-4F8B-99F9-19D11F77798D},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,7462.23395000006,479.909891370372
21452,RM1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp TARGET=new>RM1</A>,https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp ,{AD65E34A-03A0-4851-AFE0-A5BE3F824D63},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,15679.0764500001,758.261534496449
21453,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{473B4C3C-9036-4DCB-A84A-52F147601E1B},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,24068.5452300002,771.951755925718
21454,DW-305, ,<A HREF=https://www.burlington.ca/en/zoning/exception_305.asp TARGET=new>DW-305</A>,https://www.burlington.ca/en/zoning/exception_305.asp ,{F884893B-8FBA-4143-BF4D-2DF95334ECCE},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,6410.15597000005,348.550802510883
21455,RH4, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp TARGET=new>RH</A>,https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp ,{6052AB32-1E07-4FE3-90D5-0EBE498E9B94},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,17865.6092600001,553.131691439074
21456,R2.3, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R2.3</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{38D755E6-A7B1-492D-868A-56A30221DBC9},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,100400.720110001,1471.61610948654
21457,BC1, ,<A HREF=https://www.burlington.ca/en/zoning/part_3_4_bc1_zone_regulations.asp TARGET=new>BC1</A>,https://www.burlington.ca/en/zoning/part_3_4_bc1_zone_regulations.asp ,{46440A1D-9940-418E-B31C-F3C0AE2CDB33},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,145667.167242502,2098.23729287769
21458,RH1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp TARGET=new>RH</A>,https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp ,{862187AC-52BF-4AFD-A9D5-2041715BB902},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,6633.62520000005,407.39308043568
21459,D, ,<A HREF=https://www.burlington.ca/en/zoning/part_12_1_d_zone.asp TARGET=new>D</A>,https://www.burlington.ca/en/zoning/part_12_1_d_zone.asp ,{B7FD2E87-3A87-43EF-AF59-ECC93C6376C9},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,12604.265533386,463.466995359997
21460,DW, ,<A HREF=https://www.burlington.ca/en/zoning/part_6_5_dc1_zone_regulations.asp TARGET=new>DW</A>,https://www.burlington.ca/en/zoning/part_6_5_dc1_zone_regulations.asp ,{24BE06E3-A7FF-4617-9CA2-8F7A78B1258A},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,38248.1032747259,1286.98172099239
21461,S, ,<A HREF=https://www.burlington.ca/en/zoning/part_12_2_s_zone.asp TARGET=new>S</A>,https://www.burlington.ca/en/zoning/part_12_2_s_zone.asp ,{ACD25FE8-AEC2-4B2E-9C62-41E954501BD9},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,7346.32857000006,601.712976049348
21462,R2.4-185, ,<A HREF=https://www.burlington.ca/en/zoning/exception_185.asp TARGET=new>R2.4-185</A>,https://www.burlington.ca/en/zoning/exception_185.asp ,{3671F0A9-1FFA-4ECE-A5E6-02E96D2DB791},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,19578.3895200002,620.483126120246
21463,RM1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp TARGET=new>RM1</A>,https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp ,{0518E6BA-FA99-437B-893F-09A9E269541D},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,62733.0954400005,1362.79473270894
21464,CN2, ,<A HREF=https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp TARGET=new>CN2</A>,https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp ,{E61B1A16-3C0E-421A-9FE1-F8840BBF6F67},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,16771.4362900001,585.877805378016
21465,R3.2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.2</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{B83E6CB8-BD30-480A-BB5E-B7D45B4F2B37},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,15434.8442300001,524.717064023155
21466,BC1, ,<A HREF=https://www.burlington.ca/en/zoning/part_3_4_bc1_zone_regulations.asp TARGET=new>BC1</A>,https://www.burlington.ca/en/zoning/part_3_4_bc1_zone_regulations.asp ,{A0AED4F3-702E-4251-8271-066863D04B27},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,256701.098559695,2227.14453264127
21467,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{836EDB2A-E718-44A1-A657-0D0ADF8BB56F},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,54692.4536700004,4058.59287946909
21468,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{0E531E9E-2DC4-43ED-B647-E1608FA30A2E},COB,2022/06/29 13:08:42+00,COB,2022/06/29 13:08:42+00,2590.00036000002,262.716445951695
